car,time(s),distance(m),velocity(m/s)
3,23,2.25,25.0
3,24,2.25,25.0
3,25,2.25,25.0
3,26,2.25,25.0
3,27,2.25,25.0
3,28,2.25,25.0
3,29,2.25,25.0
3,30,2.25,25.0
3,31,2.25,25.0
3,32,2.25,25.0
3,33,2.25,25.0
3,34,2.25,25.0
3,35,2.25,25.0
3,36,2.25,25.0
3,37,2.25,25.0
3,38,2.25,25.0
3,39,2.25,25.0
3,40,2.25,25.0
3,41,2.25,25.0
4,0,3,0.0
4,1,2.25,25.0
4,2,2.25,25.0
4,3,2.25,25.0
4,4,2.25,25.0
4,5,2.25,25.0
4,6,2.25,25.0
4,7,2.25,25.0
4,8,2.25,25.0
4,9,2.25,25.0
4,10,2.25,25.0
4,11,2.25,25.0
4,12,2.25,25.0
4,13,2.25,25.0
4,14,2.25,25.0
4,15,2.25,25.0
4,16,2.25,25.0
4,17,2.25,25.0
4,18,2.25,25.0
4,19,2.25,25.0
4,20,2.25,25.0
4,21,2.25,25.0
4,22,2.25,25.0
4,23,2.25,25.0
4,24,2.25,25.0
4,25,2.25,25.0
4,26,2.25,25.0
4,27,2.25,25.0
4,28,2.25,25.0
4,29,2.25,25.0
4,30,2.25,25.0
4,31,2.25,25.0
4,32,2.25,25.0
4,33,2.25,25.0
4,34,2.25,25.0
4,35,2.25,25.0
4,36,2.25,25.0
4,37,2.25,25.0
4,38,2.25,25.0
4,39,2.25,25.0
4,40,2.25,25.0
4,41,2.25,25.0
5,0,3,0.0
5,1,2.25,25.0
5,2,2.25,25.0
5,3,2.25,25.0
5,4,2.25,25.0
5,5,2.25,25.0
5,6,2.25,25.0
5,7,2.25,25.0
5,8,2.25,25.0
5,9,2.25,25.0
5,10,2.25,25.0
5,11,2.25,25.0
5,12,2.25,25.0
5,13,2.25,25.0
5,14,2.25,25.0
5,15,2.25,25.0
5,16,2.25,25.0
5,17,2.25,25.0
5,18,2.25,25.0
5,19,2.25,25.0
5,20,2.25,25.0
5,21,2.25,25.0
5,22,2.25,25.0
5,23,2.25,25.0
5,24,2.25,25.0
5,25,2.25,25.0
5,26,2.25,25.0
5,27,2.25,25.0
5,28,2.25,25.0
5,29,2.25,25.0
5,30,2.25,25.0
5,31,2.25,25.0
5,32,2.25,25.0
5,33,2.25,25.0
5,34,2.25,25.0
5,35,2.25,25.0
5,36,2.25,25.0
5,37,2.25,25.0
5,38,2.25,25.0
5,39,2.25,25.0
5,40,2.25,25.0
5,41,2.25,25.0
6,0,3,0.0
6,1,2.25,25.0
6,2,2.25,25.0
6,3,2.25,25.0
6,4,2.25,25.0
6,5,2.25,25.0
6,6,2.25,25.0
6,7,2.25,25.0
6,8,2.25,25.0
6,9,2.25,25.0
6,10,2.25,25.0
6,11,2.25,25.0
6,12,2.25,25.0
6,13,2.25,25.0
6,14,2.25,25.0
6,15,2.25,25.0
6,16,2.25,25.0
6,17,2.25,25.0
6,18,2.25,25.0
6,19,2.25,25.0
6,20,2.25,25.0
6,21,2.25,25.0
6,22,2.25,25.0
6,23,2.25,25.0
6,24,2.25,25.0
6,25,2.25,25.0
6,26,2.25,25.0
6,27,2.25,25.0
6,28,2.25,25.0
6,29,2.25,25.0
6,30,2.25,25.0
6,31,2.25,25.0
6,32,2.25,25.0
6,33,2.25,25.0
6,34,2.25,25.0
6,35,2.25,25.0
6,36,2.25,25.0
6,37,2.25,25.0
6,38,2.25,25.0
6,39,2.25,25.0
6,40,2.25,25.0
6,41,2.25,25.0
7,0,3,0.0
7,1,2.25,25.0
7,2,2.25,25.0
7,3,2.25,25.0
7,4,2.25,25.0
7,5,2.25,25.0
7,6,2.25,25.0
7,7,2.25,25.0
7,8,2.25,25.0
7,9,2.25,25.0
7,10,2.25,25.0
7,11,2.25,25.0
7,12,2.25,25.0
7,13,2.25,25.0
7,14,2.25,25.0
7,15,2.25,25.0
7,16,2.25,25.0
7,17,2.25,25.0
7,18,2.25,25.0
7,19,2.25,25.0
7,20,2.25,25.0
7,21,2.25,25.0
7,22,2.25,25.0
7,23,2.25,25.0
7,24,2.25,25.0
7,25,2.25,25.0
7,26,2.25,25.0
7,27,2.25,25.0
7,28,2.25,25.0
7,29,2.25,25.0
7,30,2.25,25.0
7,31,2.25,25.0
7,32,2.25,25.0
7,33,2.25,25.0
7,34,2.25,25.0
7,35,2.25,25.0
7,36,2.25,25.0
7,37,2.25,25.0
7,38,2.25,25.0
7,39,2.25,25.0
7,40,2.25,25.0
7,41,2.25,25.0
8,0,3,0.0
8,1,2.25,25.0
8,2,2.25,25.0
8,3,2.25,25.0
8,4,2.25,25.0
8,5,2.25,25.0
8,6,2.25,25.0
8,7,2.25,25.0
8,8,2.25,25.0
8,9,2.25,25.0
8,10,2.25,25.0
8,11,2.25,25.0
8,12,2.25,25.0
8,13,2.25,25.0
8,14,2.25,25.0
8,15,2.25,25.0
8,16,2.25,25.0
8,17,2.25,25.0
8,18,2.25,25.0
8,19,2.25,25.0
8,20,2.25,25.0
8,21,2.25,25.0
8,22,2.25,25.0
8,23,2.25,25.0
8,24,2.25,25.0
8,25,2.25,25.0
8,26,2.25,25.0
8,27,2.25,25.0
8,28,2.25,25.0
8,29,2.25,25.0
8,30,2.25,25.0
8,31,2.25,25.0
8,32,2.25,25.0
8,33,2.25,25.0
8,34,2.25,25.0
8,35,2.25,25.0
8,36,2.25,25.0
8,37,2.25,25.0
8,38,2.25,25.0
8,39,2.25,25.0
8,40,2.25,25.0
8,41,2.25,25.0
9,0,0,0.0
9,1,0,25.0
9,2,0,25.0
9,3,0,25.0
9,4,0,25.0
9,5,0,25.0
9,6,0,25.0
9,7,0,25.0
9,8,0,25.0
9,9,0,25.0
9,10,0,25.0
9,11,0,25.0
9,12,0,25.0
9,13,0,25.0
9,14,0,25.0
9,15,0,25.0
9,16,0,25.0
9,17,0,25.0
9,18,0,25.0
9,19,0,25.0
9,20,0,25.0
9,21,0,25.0
9,22,0,25.0
9,23,0,25.0
9,24,0,25.0
9,25,0,25.0
9,26,0,25.0
9,27,0,25.0
9,28,0,25.0
9,29,0,25.0
9,30,0,25.0
9,31,0,25.0
9,32,0,25.0
9,33,0,25.0
9,34,0,25.0
9,35,0,25.0
9,36,0,25.0
9,37,0,25.0
9,38,0,25.0
9,39,0,25.0
9,40,0,25.0
9,41,0,25.0
