car,time(s),distance(m),velocity(m/s)
0,0,6,0.0
0,1,5.104333333333329,2.466666666666665
0,2,5.120076911923411,2.9666666666666632
0,3,5.141864650858906,3.4333333333333282
0,4,5.169222114192825,3.9333333333333265
0,5,5.194695021305529,4.3999999999999915
0,6,5.220254505412458,4.8666666666666565
0,7,5.243284734732515,5.3333333333333215
0,8,5.264811097176926,5.7999999999999865
0,9,5.286098791719906,6.299999999999985
0,10,5.304204129589766,6.76666666666665
0,11,5.322524326057328,7.233333333333315
0,12,5.340694872033009,7.733333333333313
0,13,5.359325926036763,8.199999999999978
0,14,5.379766860442214,8.699999999999976
0,15,5.399266294588893,9.133333333333308
0,16,5.403744644570952,7.43333333333331
0,17,5.3531299481320955,5.433333333333303
0,18,5.268917631413819,3.5666666666666327
0,19,5.165092449936924,1.5666666666666331
0,20,5.073778538294664,1.533333333333301
0,21,5.040303838360432,1.999999999999969
0,22,5.0530234242186225,2.4666666666666344
0,23,5.094357669756823,2.9333333333332994
0,24,5.150005780382071,3.399999999999964
0,25,5.209289959211082,3.8666666666666294
0,26,5.262746697591297,4.333333333333295
0,27,5.306944619852561,4.79999999999996
0,28,5.339261623261018,5.266666666666625
0,29,5.357487921694246,5.766666666666623
0,30,5.364233954718929,6.233333333333288
0,31,5.359267334208812,6.699999999999953
0,32,5.349564573876933,7.199999999999951
0,33,5.339140257540203,7.633333333333283
0,34,5.330346171175483,8.099999999999948
0,35,5.327681190673639,8.566666666666613
0,36,5.332993985091571,9.033333333333278
0,37,5.339530938612438,8.099999999999948
0,38,5.314307189805004,6.366666666666609
0,39,5.24866688898328,4.366666666666603
0,40,5.168254876011952,2.499999999999936
0,41,5.085650585691951,1.2999999999999368
1,0,6,0.0
1,1,5.1,2.0195655159781665
1,2,5.101084524340786,2.181601483185477
1,3,5.105667453592696,2.5036201142596033
1,4,5.116554955707693,2.9672748030284475
1,5,5.1320490403850725,3.4697628245374714
1,6,5.151430809610611,4.006583865804825
1,7,5.174766077294498,4.555348911475766
1,8,5.199347092122662,5.098874643439869
1,9,5.227312904952282,5.662263473123014
1,10,5.25301688145787,6.16125201182559
1,11,5.2788544425478445,6.632504297681362
1,12,5.304801914259793,7.106414021362824
1,13,5.3280483265411025,7.525142840650042
1,14,5.352120776540278,7.956287995421977
1,15,5.371793796316001,8.322909759135934
1,16,5.392772047730387,8.708684578332573
1,17,5.410938995372976,8.359451988859758
1,18,5.410775323401845,7.2030979001598965
1,19,5.379477944057749,5.359841162810808
1,20,5.326135815427142,3.316581922078172
1,21,5.249966225812296,1.6632761397423015
1,22,5.175678645999051,0.8554078161361779
1,23,5.116930575874403,0.6868673220762973
1,24,5.083010202692049,1.0069016321087707
1,25,5.069941529434709,1.663092288760086
1,26,5.079060646644189,2.5451062742755037
1,27,5.102590968875711,3.55361670014065
1,28,5.138475942626269,4.595328948042017
1,29,5.183727202090745,5.656204255315415
1,30,5.22966855462123,6.534010409522548
1,31,5.273402163118203,7.254217625244609
1,32,5.31622422561145,7.833279686055226
1,33,5.348146287768645,8.177532601686314
1,34,5.375153191191771,8.401674920564595
1,35,5.395819701574965,8.51620520283067
1,36,5.409274440116451,8.565849172787201
1,37,5.417220518481804,8.596718609161162
1,38,5.423240360124919,8.359255084255647
1,39,5.416110196395107,7.191744961852395
1,40,5.387452607558226,5.497887625207744
1,41,5.331435867621167,3.502099866839134
2,0,6,0.0
2,1,5.1,2.0006521838659395
2,2,5.100081217712136,2.0222625799714375
2,3,5.100865720571664,2.122961418754958
2,4,5.104198037406081,2.347981546405044
2,5,5.11105942931033,2.667751019875565
2,6,5.12175413098812,3.069829909150478
2,7,5.137340979325859,3.531429087173776
2,8,5.155837046224951,4.030646759604592
2,9,5.17919985530973,4.584139792563152
2,10,5.202460750517503,5.101613964536526
2,11,5.227283028488682,5.6084768203397575
2,12,5.253579404950074,6.130590160045259
2,13,5.277937332350757,6.595508358767237
2,14,5.303810890328213,7.069847670604429
2,15,5.325124451999637,7.4640252602527255
2,16,5.347752434041763,7.87627374756852
2,17,5.3704644419550736,8.234299137106243
2,18,5.388884817478766,8.190918844967328
2,19,5.395330894856807,7.5299071315966515
2,20,5.384696545988845,6.3855558767046405
2,21,5.350269202206755,4.870561452332848
2,22,5.299573292923879,3.388947646123192
2,23,5.238835478001624,2.2597368061083465
2,24,5.182824381924502,1.6131584689649143
2,25,5.137542528516406,1.4179908955312297
2,26,5.109628534009926,1.6150656485474049
2,27,5.098590621197923,2.1261453518284874
2,28,5.104088573522086,2.8515026784530533
2,29,5.125098798813383,3.7731277210542054
2,30,5.155406014613573,4.67758116198315
2,31,5.191842520432738,5.551123981815385
2,32,5.233592128382952,6.391506047361194
2,33,5.270445574462815,7.006174922918445
2,34,5.306343617228163,7.528656365444631
