car,time(s),distance(m),velocity(m/s)
0,0,3,0
0,1,2.65,2.4999999999999982
0,2,2.3,2.9666666666666632
0,3,2.172910836809365,3.4333333333333282
0,4,2.1965479438944384,3.9333333333333265
0,5,2.21995099026135,4.3999999999999915
0,6,2.242803652636712,4.8666666666666565
0,7,2.26643314883363,5.3333333333333215
0,8,2.28900434666175,5.7999999999999865
0,9,2.3116096087156395,6.2666666666666515
0,10,2.334254277588889,6.7333333333333165
0,11,2.3574225933013393,7.233333333333315
0,12,2.379887690255896,7.69999999999998
0,13,2.400816344676946,8.166666666666645
0,14,2.42250952336517,8.63333333333331
0,15,2.443882413625647,9.099999999999975
0,16,2.464972292558309,9.56666666666664
0,17,2.486924992922718,9.699999999999973
0,18,2.4783776493293317,7.833333333333311
0,19,2.4202171507874937,5.966666666666638
0,20,2.32228899941033,3.966666666666633
0,21,2.2139265693983363,2.0999999999999663
0,22,2.116691595685643,2.3999999999999653
0,23,2.0728396077680373,2.8666666666666303
0,24,2.065857811627711,3.3333333333332953
0,25,2.082306546905238,3.79999999999996
0,26,2.1103793897702188,4.266666666666626
0,27,2.1465265809622225,4.766666666666624
0,28,2.1820564256958277,5.233333333333289
0,29,2.2186081315975343,5.699999999999954
0,30,2.252940716584476,6.166666666666619
0,31,2.289608443453062,6.666666666666617
0,32,2.3215781031777625,7.133333333333283
0,33,2.3548377211572187,7.633333333333281
0,34,2.38435765751442,8.099999999999946
0,35,2.4124065772310814,8.566666666666611
0,36,2.4403260493314973,9.033333333333276
0,37,2.4658092099752364,9.499999999999941
0,38,2.4913919675412672,9.966666666666606
0,39,2.494320239245576,8.099999999999946
0,40,2.439907510288708,6.09999999999994
0,41,2.3520428434920175,4.233333333333268
1,0,3,0
1,1,2.65,2.026158066129401
1,2,2.3,2.270062852696327
1,3,2.111085926517808,2.6357866118147855
1,4,2.123340901268466,3.0936410152799265
1,5,2.1394000833025983,3.5507121853323635
1,6,2.158037898326165,4.022360863332224
1,7,2.1784600681976145,4.500287257714431
1,8,2.2007936318337213,4.980265865940645
1,9,2.2232953005710896,5.460036319952357
1,10,2.2468002957635465,5.9385244431711985
1,11,2.271612348977237,6.449117751606623
1,12,2.295472853216097,6.923696673470532
1,13,2.3188010197304947,7.396339615994886
1,14,2.3421167730747356,7.867221385996917
1,15,2.3659567495903047,8.336550491320072
1,16,2.3891920138268916,8.804460068531688
1,17,2.412940099867524,9.27120478919904
1,18,2.4360816510906718,9.653416909733583
1,19,2.454906004826239,9.24346995671787
1,20,2.4522390756697403,8.008443486717377
1,21,2.4245628060716173,6.405082429441576
1,22,2.3724665540422167,4.588203677498331
1,23,2.306456743693116,3.329777769765217
1,24,2.2437719661195388,2.8045440860542454
1,25,2.1988862539010143,2.7535134336362117
1,26,2.173030074435019,2.978910167819894
1,27,2.1635526865677095,3.3826020773969128
1,28,2.1674009566105723,3.8431094609809597
1,29,2.1796299049130994,4.34297517698229
1,30,2.1975265798637564,4.8620607550600194
1,31,2.2201247363633683,5.426056401562837
1,32,2.2441828608370997,5.9530735356099544
1,33,2.2704731382221097,6.514570826491067
1,34,2.2962802754494076,7.034145239989385
1,35,2.3217001478249815,7.548479911018947
1,36,2.3477489153589204,8.05768479603551
1,37,2.373078700691053,8.56166153134668
1,38,2.3982559688984564,9.060767223640104
1,39,2.423823464263319,9.527478245810132
1,40,2.446503212941889,9.212116113469925
1,41,2.448924685754082,8.143812119466983
2,0,3,0
2,1,2.65,2.001969586429279
2,2,2.3,2.0430039489503127
2,3,2.1045853097150258,2.1855191675789754
2,4,2.108797885278409,2.454078849787806
2,5,2.116792950181639,2.784575909735652
2,6,2.1284239442091346,3.171654595197463
2,7,2.1430524475952324,3.594936854452225
2,8,2.161008218512234,4.041253387051716
2,9,2.180355740199116,4.501569021201708
2,10,2.2016349405218536,4.969403152023721
2,11,2.2249422623603095,5.474866849428402
2,12,2.2478862249600295,5.947990042212369
2,13,2.270702854903334,6.421046793423841
2,14,2.2937239897344854,6.893315455963216
2,15,2.3174306329446837,7.36446753096171
2,16,2.3406299094473297,7.834326365567983
2,17,2.364397686134839,8.302965223431372
2,18,2.387591782778236,8.76763517877933
2,19,2.410618461122772,9.125521660166573
2,20,2.4310073476017124,9.052904834034335
2,21,2.4381458006390404,8.437008696845693
2,22,2.427183819975562,7.376684500555232
2,23,2.3967123369028513,6.025063833550776
2,24,2.351741089003144,4.789575327018507
2,25,2.299483891340401,3.9145884559610433
2,26,2.253058515188195,3.433818906857603
2,27,2.214836537056135,3.2686366903629924
2,28,2.193025711626683,3.365887513792996
2,29,2.182641388837169,3.622422140810582
2,30,2.1833995938189674,3.987692764484665
2,31,2.192057414720921,4.453085394522718
2,32,2.20708085444146,4.92829662132041
2,33,2.226829785377231,5.461923901709083
2,34,2.2487083853739476,5.970904978792486
2,35,2.27173922511538,6.483918752131691
2,36,2.296355000095059,6.9969780923302345
2,37,2.3210226433417573,7.507740231926769
2,38,2.3459422562241343,8.015038294862931
2,39,2.371551001224043,8.517450061945016
2,40,2.3981320638434456,8.959216999225106
2,41,2.420028238224313,8.97847869441442
3,0,3,0
3,1,2.65,2.001163303772609
3,2,2.3,2.0124470010299307
3,3,2.1034824063555106,2.0468165775468665
3,4,2.1043654237500276,2.1494412935205847
3,5,2.107085825807985,2.320563572133313
3,6,2.1124268916031044,2.5676797889314784
3,7,2.1205692680198807,2.8779443639397466
3,8,2.1324164419585943,3.2387719222348688
3,9,2.1465969755217884,3.637964812751214
3,10,2.163600421441379,4.063344775803492
3,11,2.1835086076642254,4.539514853053371
3,12,2.2040342988592556,4.995579699441244
3,13,2.225210959812671,5.458619437749155
3,14,2.247067370284731,5.92549905261637
3,15,2.2700050981516595,6.394203392045785
3,16,2.29272890780353,6.863505269145042
3,17,2.3162052424195965,7.332647316618239
3,18,2.3392583305702828,7.801096092864116
3,19,2.3623609760503315,8.262586083112563
3,20,2.3871652610172305,8.663356116428352
3,21,2.4071692835882006,8.77507512493012
3,22,2.41997351010225,8.53299463734482
3,23,2.420093570090535,7.891893770135717
3,24,2.406519417009167,6.948695349454967
3,25,2.3764685663440788,5.914490384999491
3,26,2.338513121723986,4.993213720823891
3,27,2.294310710654463,4.251292703817965
3,28,2.2576755746680646,3.8341853699367547
3,29,2.2277619487400444,3.6528382412836646
3,30,2.2086309587916957,3.6759039403846003
3,31,2.1976212879856574,3.8720904443225423
3,32,2.197044362738302,4.1713562567622695
3,33,2.2036495194997996,4.579605893171895
3,34,2.2161734093996075,5.013320919460443
3,35,2.2324881827149055,5.480667376482716
3,36,2.2522012745043183,5.967524348949411
3,37,2.2737307171866177,6.465568150664862
3,38,2.2965486806271884,6.9687546143770245
3,39,2.3208969902992975,7.473263528092721
3,40,2.3468961525044962,8.007416519384007
3,41,2.371761177166536,8.435372044230792
4,0,3,0
4,1,2.65,2.0011364276840524
4,2,2.3,2.0106621588394002
4,3,2.103372879151368,2.0234847936383256
4,4,2.1034965398182295,2.053864909965588
4,5,2.1041384997707837,2.1180647314539014
