car,time(s),distance(m),velocity(m/s)
0,0,10,0.0
0,1,9.025,2.466666666666665
0,2,8.05,2.899999999999997
0,3,7,3.366666666666662
0,4,5.875,3.86666666666666
0,5,5.192796182502889,4.333333333333325
0,6,5.222555201727869,4.833333333333323
0,7,5.24919183630152,5.299999999999988
0,8,5.276189343531405,5.766666666666653
0,9,5.303417072464913,6.2666666666666515
0,10,5.3287698781989095,6.7333333333333165
0,11,5.3548232028738765,7.233333333333315
0,12,5.378678740095711,7.69999999999998
0,13,5.4023796772099555,8.166666666666645
0,14,5.426493599565856,8.666666666666643
0,15,5.449719637923204,9.133333333333308
0,16,5.471285744035958,9.599999999999973
0,17,5.483528825902704,8.399999999999977
0,18,5.446067770244667,6.533333333333307
0,19,5.360346855709485,4.5333333333333
0,20,5.256543590602246,2.6666666666666328
0,21,5.149687276839427,1.966666666666634
0,22,5.081279858327889,2.433333333333299
0,23,5.061634934402764,2.7999999999999643
0,24,5.065903648615222,3.2666666666666293
0,25,5.087126383569762,3.7333333333332943
0,26,5.119664197013708,4.2333333333332925
0,27,5.154148257507859,4.6999999999999575
0,28,5.187768889969379,5.13333333333329
0,29,5.224871680663318,5.6333333333332885
0,30,5.259652716923574,6.099999999999952
0,31,5.294460104727659,6.59999999999995
0,32,5.32618005348736,7.066666666666616
0,33,5.356270882467152,7.533333333333281
0,34,5.386922597888611,8.03333333333328
0,35,5.41482742531191,8.499999999999945
0,36,5.442716181108244,8.999999999999943
0,37,5.468936878278941,9.466666666666608
0,38,5.490150968220564,8.933333333333277
0,39,5.4663009078923555,6.933333333333276
0,40,5.396441925025419,5.066666666666604
0,41,5.291463923111178,3.0666666666666007
1,0,10,0.0
1,1,9.025,2.0131318243848266
1,2,8.05,2.1429935473844823
1,3,7,2.43580482414542
1,4,5.875,2.8572460561044375
1,5,5.12809560416606,3.307659973440111
1,6,5.147388714722956,3.8197202542700213
1,7,5.167850153388349,4.310878335703042
1,8,5.189888774172482,4.806629331996957
1,9,5.215305998085455,5.338283519435002
1,10,5.239097790601636,5.832727983470896
1,11,5.265461399971764,6.359510908746798
1,12,5.289663571280494,6.847905834818919
1,13,5.314434565777719,7.3332427207954325
1,14,5.340227519411838,7.849827853437641
1,15,5.364811241790472,8.32916389304062
1,16,5.388690593628917,8.805940093038082
1,17,5.412459964748154,9.280464053856802
1,18,5.435237243060669,9.285456713735359
1,19,5.444629336367711,8.333060027984738
1,20,5.4275209944853255,6.89323282059144
1,21,5.38549456083922,5.147465409490863
1,22,5.325098354230249,3.540443333333471
1,23,5.270520881244488,2.8401991711232073
1,24,5.214845596947521,2.5195047879546872
1,25,5.1764897261613445,2.590014271581543
1,26,5.156660157117949,2.9044266498549405
1,27,5.153090532060991,3.3220998936304813
1,28,5.15952896997212,3.764599134053222
1,29,5.175027804762408,4.309358588065152
1,30,5.1939553662963815,4.832273103261815
1,31,5.218296558703264,5.39708304062282
1,32,5.242146752717599,5.923190805979185
1,33,5.267568789767142,6.445731566123268
1,34,5.294590698150705,7.0000741527899795
1,35,5.320601508766254,7.512123775324736
1,36,5.347728283026958,8.054694418847998
1,37,5.37355745425657,8.555937396308087
1,38,5.398581425089583,9.052327681959676
1,39,5.425145146647514,9.285297243949458
1,40,5.439241420790768,8.609784222039487
1,41,5.430127829844787,7.190525746016611
2,0,10,0.0
2,1,9.025,2.000437727479494
2,2,8.05,2.014597764715482
2,3,7,2.098750383902921
2,4,5.875,2.2992464182450174
2,5,5.109398305141508,2.587287301300668
2,6,5.120185445078482,2.9754144397647435
2,7,5.133970134936453,3.391694642046838
2,8,5.150601509957278,3.840695962316838
2,9,5.1718091695163135,4.344025390381954
2,10,5.192858392735753,4.825464920933323
2,11,5.217318000641717,5.347063628484314
2,12,5.240445524138499,5.835678097823744
2,13,5.264607413265276,6.323892424035486
2,14,5.290126087820272,6.845147433164699
2,15,5.314655792267058,7.32944224206424
2,16,5.338618872785491,7.8112757316443595
2,17,5.362538286234463,8.29067956128644
