car,time(s),distance(m),velocity(m/s)
0,0,6,0
0,1,5.85,2.466666666666668
0,2,5.675,2.9333333333333362
0,3,5.5,3.400000000000004
0,4,5.3,3.9333333333333393
0,5,5.191227374609707,4.400000000000005
0,6,5.21587777452346,4.86666666666667
0,7,5.240867104880408,5.333333333333334
0,8,5.269096800614761,5.866666666666667
0,9,5.2933589383620525,6.33333333333333
0,10,5.317497873914453,6.799999999999996
0,11,5.341053056854912,7.266666666666661
0,12,5.3645048992348165,7.733333333333326
0,13,5.3874303654501094,8.199999999999992
0,14,5.413446902908731,8.733333333333324
0,15,5.436094326671264,9.199999999999989
0,16,5.4583420247261305,9.666666666666654
0,17,5.480676848310805,9.46666666666665
0,18,5.471963715431866,7.59999999999998
0,19,5.4181035919303895,5.733333333333314
0,20,5.336975628751998,3.8666666666666476
0,21,5.222795455430264,2.0666666666666482
0,22,5.128443359329322,2.5333333333333163
0,23,5.072757929895056,2.9999999999999845
0,24,5.054628056016327,3.4666666666666526
0,25,5.075130891765957,3.9999999999999876
0,26,5.106735025389616,4.466666666666653
0,27,5.14252827721325,4.933333333333318
0,28,5.184856810359316,5.466666666666649
0,29,5.216457124187582,5.866666666666648
0,30,5.25234423175632,6.333333333333313
0,31,5.287203299649377,6.799999999999978
0,32,5.3203776472750635,7.266666666666643
0,33,5.356651778352398,7.799999999999974
0,34,5.387016682162812,8.266666666666639
0,35,5.415833059826127,8.733333333333304
0,36,5.443710602621399,9.199999999999969
0,37,5.474133963599547,9.7333333333333
0,38,5.498525254661717,9.199999999999964
0,39,5.485249768851486,7.333333333333294
0,40,5.428676473860901,5.466666666666628
0,41,5.3328682435879955,3.333333333333295
0,42,5.2305909091526015,2.1333333333332956
0,43,5.143646908050551,2.5999999999999632
1,0,6,0
1,1,5.85,2.0268439782350254
1,2,5.675,2.1987587114477014
1,3,5.5,2.500552467999531
1,4,5.3,2.941185213822152
1,5,5.1374689076218605,3.3747139698353705
1,6,5.154029063570613,3.833062331222727
1,7,5.1732782820078,4.304848304766523
1,8,5.197017015133781,4.8521131384310525
1,9,5.218722195113344,5.333753876778803
1,10,5.241570405098377,5.81575110604018
1,11,5.264414407708614,6.296942368572202
1,12,5.287981232200423,6.776739514427021
1,13,5.31124883325657,7.2548640127639725
1,14,5.3381911322422635,7.7991720777061815
1,15,5.362018377472327,8.273638957058544
1,16,5.385389435624779,8.746526984873812
1,17,5.4091897650747685,9.217985494587426
1,18,5.431860661714222,9.459442716292699
1,19,5.4444085052617766,8.91474518500481
1,20,5.436570702275764,7.815089832897515
1,21,5.404695165623105,6.481756499564179
1,22,5.366999188317209,5.3150898328975105
1,23,5.32908112455325,4.148423166230842
1,24,5.289135897986921,2.981756499564176
1,25,5.244464762590951,2.7275398661109476
1,26,5.218951056619642,2.988607103432158
1,27,5.206608862736618,3.382731550167955
1,28,5.204992672310641,3.9153946673662823
1,29,5.210289134011577,4.345902278490806
1,30,5.221350134732882,4.865180242433707
1,31,5.236792334854419,5.392696340581926
1,32,5.2545764025679205,5.922140047626923
1,33,5.27750192111157,6.524990747520477
1,34,5.299202832165998,7.048386614514648
1,35,5.3213157368981,7.566942503035447
1,36,5.344526032453996,8.08034309131949
1,37,5.371295179638866,8.66070985105047
1,38,5.394789988678417,9.163147541274558
1,39,5.417564629266678,9.336330316707857
1,40,5.428208472865071,8.71027018808793
1,41,5.414471721121776,7.42140957104032
1,42,5.383550230211085,6.254742904373652
1,43,5.346330662866535,5.088076237706982
2,0,6,0
2,1,5.85,2.0122993873860695
2,2,5.675,2.0669561848900186
2,3,5.5,2.1962056033915074
2,4,5.3,2.4466985331086906
2,5,5.146303717768421,2.744937373769462
2,6,5.130222284649813,3.1007829918117475
2,7,5.143781653077042,3.498565087934967
2,8,5.162241419393888,3.9886737407706057
2,9,5.180387310352932,4.437866093255939
2,10,5.200498037509339,4.898861190678085
2,11,5.221359795190279,5.367037228706066
2,12,5.243495673529037,5.839180387135495
2,13,5.26578639561601,6.313219127367528
2,14,5.291997472965863,6.855604394029285
2,15,5.315428247614955,7.329858782451321
2,16,5.338563978501304,7.803334204630681
2,17,5.362235889693625,8.27582081995918
2,18,5.385446408283133,8.719483814130006
2,19,5.407055050491659,8.918763599893802
2,20,5.420748250682209,8.686735047497335
2,21,5.419863352252685,7.881542509416683
2,22,5.400968871364432,6.797292565638317
2,23,5.367812202066375,5.638491048950909
2,24,5.325457715220739,4.683095822890767
2,25,5.27815243985358,3.9776041086805396
2,26,5.244044708404578,3.6762344862700926
2,27,5.219057678383012,3.612602552295345
2,28,5.2029526603187035,3.758639420272295
2,29,5.198731413702899,3.9781335189688467
2,30,5.2009094234949655,4.316959306862684
2,31,5.20960228703118,4.71675348775036
2,32,5.222854532260897,5.156673654720022
2,33,5.24253134668586,5.689585273380333
2,34,5.262664524774914,6.171294347924555
2,35,5.28409570234013,6.660664055831582
2,36,5.307129988572558,7.153522483891806
2,37,5.334099853145517,7.717751552386475
2,38,5.35793286302337,8.210525584922241
2,39,5.382314441310404,8.65714496839522
2,40,5.403803932569201,8.818411993332665
