car,time(s),distance(m),velocity(m/s)
0,0,6,0
0,1,5.104333333333329,0.2466666666666665
0,2,5.120336578816614,0.2966666666666663
0,3,5.142528414100889,0.3433333333333328
0,4,5.167053445575379,0.386666666666666
0,5,5.1964084003723885,0.4333333333333325
0,6,5.225845712380533,0.479999999999999
0,7,5.259044769424759,0.5299999999999988
0,8,5.289414861755381,0.5766666666666653
0,9,5.319934299514534,0.6233333333333319
0,10,5.350421939881903,0.6699999999999984
0,11,5.379577360453572,0.7166666666666648
0,12,5.411357554730875,0.7666666666666646
0,13,5.438876560140306,0.8133333333333311
0,14,5.466560014275979,0.8599999999999977
0,15,5.493161374004126,0.9066666666666642
0,16,5.518635069456468,0.9533333333333307
0,17,5.527282235378744,0.7866666666666644
0,18,5.480940096887525,0.5999999999999972
0,19,5.39477044882617,0.4133333333333299
0,20,5.2864443056049595,0.2266666666666633
0,21,5.171624443955489,0.18999999999999673
0,22,5.093289610287433,0.2399999999999966
0,23,5.061459852594908,0.28666666666666313
0,24,5.053050355236064,0.33666666666666295
0,25,5.060043584621053,0.3833333333333294
0,26,5.07554996006661,0.429999999999996
0,27,5.097456988030672,0.4799999999999958
0,28,5.119915294665498,0.523333333333329
0,29,5.146630278366251,0.5699999999999955
0,30,5.174522638843132,0.616666666666662
0,31,5.204627396035653,0.6633333333333284
0,32,5.237406200800888,0.7133333333333283
0,33,5.269594352833178,0.7599999999999948
0,34,5.3046771658934855,0.8099999999999946
0,35,5.338286136345528,0.8566666666666611
0,36,5.3728008354255055,0.9033333333333277
0,37,5.409553390887322,0.9533333333333275
0,38,5.429947717122877,0.7999999999999946
0,39,5.398300685474647,0.6133333333333273
0,40,5.32706620256256,0.4266666666666601
0,41,5.232590958704054,0.2399999999999934
1,0,6,0
1,1,5.1,0.20125613077274807
1,2,5.100715020608755,0.2166793905653142
1,3,5.105170331884096,0.2447972941762408
1,4,5.113061250010446,0.2785323748002902
1,5,5.125867773239702,0.3196300675236585
1,6,5.142090283627795,0.36384422161350216
1,7,5.161999670635669,0.41330725161019
1,8,5.18319048545211,0.4607242131455931
1,9,5.205059447241501,0.508983870154755
1,10,5.228381453303155,0.5578359842567697
1,11,5.251807331851387,0.6071663358800241
1,12,5.277913400226202,0.6604248923010203
1,13,5.302153850515356,0.7104484148510546
1,14,5.3266227382445095,0.7607158248092125
1,15,5.3518903954924095,0.8111746241082949
1,16,5.376713323505283,0.8617847801922511
1,17,5.4039920052334995,0.9151922255472276
1,18,5.426336802845526,0.9019085162701428
1,19,5.435251218621033,0.8184234214922821
1,20,5.418730761876555,0.6907839974503323
1,21,5.38231724100117,0.5364742989106976
1,22,5.323552454149126,0.39792346451125465
1,23,5.268363802522799,0.3395941941378761
1,24,5.222324914019578,0.32339926141548675
1,25,5.197095543574028,0.33384391215023707
1,26,5.184505495832127,0.3577059957593181
1,27,5.183811297435568,0.3917809059390064
1,28,5.1896060114482,0.42546740075353656
1,29,5.20115758234756,0.4642255169486954
1,30,5.216004140464475,0.5046604152239125
1,31,5.232963089488976,0.5461639457867035
1,32,5.253407974679749,0.5914995746229964
1,33,5.273052796022102,0.6344709581454988
1,34,5.29537738400038,0.6811253639784934
1,35,5.316293744749214,0.7252353109899098
1,36,5.338132112388007,0.7698643207694656
1,37,5.36133101256155,0.8182961069031014
1,38,5.3838546853831755,0.8640531775084664
1,39,5.403922827423434,0.8528370386818848
1,40,5.411297881333508,0.7692146336270456
1,41,5.394780714538115,0.6409090594026451
2,0,6,0
2,1,5.1,0.20004187102575827
2,2,5.100023834020294,0.2019809822944861
2,3,5.100790055600169,0.21096678562287158
2,4,5.103156662379615,0.22772070129174696
2,5,5.1086608074899456,0.2538089716760426
2,6,5.1177640471383254,0.28683225545255314
2,7,5.1308630266321185,0.32777811573538906
2,8,5.146823636526551,0.36965856859096374
2,9,5.164615957346905,0.41405704762170165
2,10,5.184763408116828,0.4601563314193215
2,11,5.205887734544513,0.5075183043957988
2,12,5.2301097102665155,0.5592285190517776
2,13,5.253115391902497,0.6081726556434639
2,14,5.2766378753763545,0.6576063955911481
2,15,5.301187131470465,0.7074123006730726
2,16,5.325473763124092,0.7575195254009166
2,17,5.352305906992728,0.8114190690235347
2,18,5.3769459904825,0.856190939572695
2,19,5.399822461331155,0.8686211962939616
2,20,5.413359919420645,0.8346509301777643
2,21,5.412658757883878,0.7564854324239118
2,22,5.391754280471832,0.6374183109015215
2,23,5.356560871289071,0.5269120909734464
2,24,5.3100224719317115,0.4382862349600347
2,25,5.269568740455793,0.3894860928166044
2,26,5.236365535460846,0.36763247577299873
2,27,5.212712281434006,0.3669953523472208
2,28,5.201197886476689,0.3801088701574307
2,29,5.197222160631304,0.40366342281720746
2,30,5.200492018627142,0.43411551017338024
2,31,5.208645738165183,0.46897451777412985
2,32,5.222440120446345,0.5095805870542257
2,33,5.237680438731649,0.549533553999316
2,34,5.2566957044989975,0.5938268020632851
2,35,5.275441242803458,0.6362246127313129
2,36,5.295654624992108,0.6793979826007326
2,37,5.317580821864567,0.7264290735196064
2,38,5.339125548219499,0.770949752779273
2,39,5.3605634272885485,0.8116195176920282
2,40,5.380615273627927,0.8218467945919231
2,41,5.392468959704547,0.7871130248082199
3,0,6,0
3,1,5.170666666666671,0.20000139570085862
3,2,5.100000794467337,0.2001135328301154
3,3,5.1000767688433255,0.20164996862473777
3,4,5.10052074861502,0.20684201374043779
3,5,5.102135442073495,0.21832742451223833
3,6,5.105882417308601,0.23700013216552812
3,7,5.112540894871438,0.2644747504406394
