0,car,time(s),distance(m),velocity(m/s)
0,0,6,0
0,1,5.55,2.466666666666668
0,2,5.126301865602682,3.000000000000003
0,3,5.149028551892092,3.4666666666666712
0,4,5.175103885863609,3.9333333333333393
0,5,5.204004369193444,4.400000000000005
0,6,5.237774667596023,4.933333333333336
0,7,5.268018997288005,5.400000000000001
0,8,5.297874379838822,5.866666666666667
0,9,5.32708492475208,6.33333333333333
0,10,5.356655812905933,6.799999999999996
0,11,5.388084059263292,7.333333333333327
0,12,5.416095236263845,7.799999999999993
0,13,5.4418481633889995,8.266666666666659
0,14,5.46770220653525,8.733333333333324
0,15,5.492441070899758,9.199999999999989
0,16,5.516058378297748,9.666666666666654
0,17,5.539759056429466,9.46666666666665
0,18,5.524250399496213,7.333333333333314
0,19,5.457282763628973,5.466666666666647
0,20,5.358816985919202,3.599999999999981
0,21,5.239148781288122,2.0666666666666482
0,22,5.114619029015603,2.5999999999999837
0,23,5.045447162443793,3.0666666666666513
0,24,5.014769188561331,3.5333333333333194
0,25,5.0159056358178535,3.9999999999999876
0,26,5.031367960313423,4.466666666666653
0,27,5.054283190220713,4.933333333333318
0,28,5.087207811090593,5.466666666666649
0,29,5.118643609464675,5.933333333333314
0,30,5.15306512928214,6.399999999999979
0,31,5.189029253776698,6.866666666666644
0,32,5.226119891735038,7.333333333333309
0,33,5.270158442192132,7.8666666666666405
0,34,5.309091697299801,8.333333333333306
0,35,5.349375620472711,8.79999999999997
0,36,5.388649137145739,9.266666666666636
0,37,5.435048495521005,9.799999999999967
0,38,5.470919912185809,8.933333333333296
0,39,5.464054519513548,7.066666666666627
0,40,5.409758228440569,5.199999999999961
0,41,5.311208464976744,3.0666666666666282
0,42,5.206674760109218,2.1999999999999624
0,43,5.124120428711308,2.6666666666666305
1,0,6,0
1,1,5.55,2.0014503886602646
1,2,5.107352012628246,2.165723416516993
1,3,5.111587642222855,2.4564695969330432
1,4,5.120340745669455,2.8329921114835352
1,5,5.132981204669477,3.2581489126466656
1,6,5.152575144448929,3.778880799041544
1,7,5.17146605500659,4.253052971255761
1,8,5.193216006564467,4.737647500387112
1,9,5.215003173642151,5.229344433420202
1,10,5.238695525851449,5.725594036117727
1,11,5.264965554675553,6.296750565759565
1,12,5.28962552767108,6.798763261627954
1,13,5.313353435971874,7.302197890953358
1,14,5.337225193965162,7.806410471426169
1,15,5.362408528228286,8.310885585860902
1,16,5.3864636224189555,8.815142453869289
1,17,5.4117579476545306,9.318776091583853
1,18,5.439149928201732,9.714101204403114
1,19,5.4570252696029,9.242147109082948
1,20,5.45377558625205,8.174032376886716
1,21,5.430572892869907,7.007365710220048
1,22,5.385321593681499,5.6740323768867125
1,23,5.343736581264568,4.507365710220044
1,24,5.299351577124571,3.570720960846074
1,25,5.262944777982591,3.4598034521940875
1,26,5.239250183840454,3.598120014120114
1,27,5.229151731386776,3.8557390335950457
1,28,5.2281189708629086,4.2288186510615855
1,29,5.233999213411801,4.597602903511357
1,30,5.243594871715584,4.9907657591978065
1,31,5.256962475651039,5.400919346268114
1,32,5.271255554730169,5.824580637638064
1,33,5.289924645816972,6.321725143431758
1,34,5.306470128264334,6.767301137409483
1,35,5.324712262372214,7.22151384727773
1,36,5.342516525726717,7.6844981498975775
1,37,5.364388803301324,8.223432934860726
1,38,5.383280995716154,8.703607949020768
1,39,5.402631892174623,8.922224465283552
1,40,5.413488649245517,8.336250551415032
1,41,5.401970413207209,7.061852298005153
1,42,5.36767016496434,5.895185631338484
1,43,5.3255905473107195,4.7285189646718155
2,0,6,0
2,1,5.55,2.001547081237616
2,2,5.106723656293331,2.0280182289448385
2,3,5.107523931739559,2.1278487287985945
2,4,5.110372677313069,2.3263645485312705
2,5,5.116051734277403,2.609477610244855
2,6,5.127603712580265,3.0130591648959513
2,7,5.140563304966349,3.4172246731241724
2,8,5.157381895882338,3.8534907003639827
2,9,5.175484884407661,4.312707049365149
2,10,5.196295938916831,4.786723402437779
2,11,5.220344865913853,5.341244431180311
2,12,5.2435577910166105,5.83348571973851
2,13,5.266315022461606,6.330279554390968
2,14,5.289478076399826,6.829948626277967
2,15,5.314156918590004,7.331388096320356
2,16,5.337870011151859,7.833798487235928
2,17,5.362920957680115,8.336482342953266
2,18,5.390147903618413,8.898650950696316
2,19,5.4145987376699285,9.22126453083049
2,20,5.4325602665718975,9.096271959755551
2,21,5.43956940515883,8.502086024107312
2,22,5.424865692563719,7.3454445904246075
2,23,5.395685145917833,6.17877792375794
2,24,5.351939644278502,5.132876185984594
2,25,5.307692727492485,4.451303334434793
2,26,5.267128514567458,4.072671615218352
2,27,5.238218076209921,3.9481843225810795
2,28,5.216699241850938,4.020928962292674
2,29,5.209078134879098,4.218405970379294
2,30,5.208587748710864,4.497168380794091
2,31,5.215134793846801,4.830555643147244
2,32,5.225709364304521,5.202392509311293
2,33,5.242563003474743,5.657737060238903
2,34,5.259321710469533,6.075800204313203
2,35,5.278708372320193,6.506696091047046
2,36,5.298515252609332,6.948424194202703
2,37,5.323107155321907,7.463811896104834
2,38,5.3446896185139625,7.923210951234684
2,39,5.366803710473221,8.371625792221636
2,40,5.389322600677258,8.61078934552136
2,41,5.40714030161713,8.326934003604132
2,42,5.407546081362523,7.602170743636265
2,43,5.39192239972707,6.51740045736192
3,0,6,0
3,1,5.55,2.00155352740944
3,2,5.106682045487366,2.008585067381116
3,3,5.106809017032037,2.0326780756024485
3,4,5.107460355936735,2.105634146568496
3,5,5.109304096410051,2.245110558297344
3,6,5.114527020937203,2.4925001089545322
3,7,5.121620648688099,2.780703051214464
