car,time(s),distance(m),velocity(m/s)
0,0,6,0.0
0,1,5.104333333333329,2.466666666666665
0,2,5.118739031048517,2.93333333333333
0,3,5.14068349678314,3.399999999999995
0,4,5.167267615737046,3.86666666666666
0,5,5.193625037641004,4.299999999999992
0,6,5.22385326662029,4.766666666666657
0,7,5.254486333707154,5.233333333333322
0,8,5.285060942295831,5.699999999999987
0,9,5.318326017631421,6.199999999999985
0,10,5.348157006102269,6.66666666666665
0,11,5.378421306453561,7.133333333333315
0,12,5.407256658419783,7.59999999999998
0,13,5.435747800351692,8.066666666666645
0,14,5.463824296995881,8.53333333333331
0,15,5.4902300878173715,8.999999999999975
0,16,5.518806584670711,9.166666666666641
0,17,5.513927666358677,7.299999999999976
0,18,5.458301517777659,5.433333333333303
0,19,5.367100403766062,3.5666666666666327
0,20,5.255302449150827,1.6999999999999664
0,21,5.144095842138677,1.833333333333301
0,22,5.081732614296811,2.2999999999999674
0,23,5.053408030108744,2.7666666666666324
0,24,5.047686551887523,3.2333333333332974
0,25,5.05529097998483,3.699999999999962
0,26,5.071219270931283,4.166666666666628
0,27,5.091483244776919,4.633333333333293
0,28,5.115651383582417,5.099999999999958
0,29,5.143842727601623,5.599999999999956
0,30,5.172085043838024,6.066666666666621
0,31,5.202015116226471,6.533333333333287
0,32,5.232414543870914,6.99999999999995
0,33,5.264613632606279,7.466666666666616
0,34,5.299231738335107,7.966666666666614
0,35,5.332859721014552,8.43333333333328
0,36,5.364614483511673,8.866666666666612
0,37,5.398652128290519,9.333333333333277
0,38,5.421412489268141,7.966666666666614
0,39,5.389586913390394,5.966666666666608
0,40,5.318221208137652,4.099999999999936
0,41,5.2166280416179465,2.099999999999936
1,0,6,0.0
1,1,5.1,2.016564671912981
1,2,5.100870548484044,2.1511117511951516
1,3,5.104640313706886,2.4253118178668496
1,4,5.113141822427792,2.783844071956254
1,5,5.1248329183240005,3.1640263911030564
1,6,5.140535822064772,3.6035879517352702
1,7,5.159484456294035,4.062586266413085
1,8,5.17984546192497,4.534698238643988
1,9,5.203591728385367,5.050010705392806
1,10,5.2263002282615165,5.537669236693802
1,11,5.249607273005904,6.030124200346209
1,12,5.274010886486986,6.526478209469406
1,13,5.298166059885102,7.0261030982760255
1,14,5.323178704119892,7.528327941397651
1,15,5.347818297071808,8.032777197576129
1,16,5.374941496127462,8.575108538148251
1,17,5.399882254223189,9.004095269733444
1,18,5.420889762065917,8.702057390561624
1,19,5.423494410850026,7.760307286741048
1,20,5.403573403677569,6.41455753759222
1,21,5.362383854152244,4.8391042021790405
1,22,5.306532228376227,3.694002407409243
1,23,5.252418609456799,3.1873379992371973
1,24,5.211757206801894,3.0728382342824743
1,25,5.187444494140072,3.1919925943303222
1,26,5.175938152648769,3.438547296908319
1,27,5.175737722126087,3.7604042744744786
1,28,5.18218119554358,4.125113872193374
1,29,5.195203969480735,4.543341259199015
1,30,5.210369041751983,4.9498312549861145
1,31,5.2281337562236105,5.36613081048805
1,32,5.2469485188943965,5.789959736738092
1,33,5.266646289676737,6.2197038555357
1,34,5.289027559415899,6.686112413044408
1,35,5.309952566570655,7.126814267255752
1,36,5.33029999937271,7.540559589202472
1,37,5.351945104083347,7.99132592272371
1,38,5.373867131145198,8.447369679001026
1,39,5.395963645278971,8.36724400803301
1,40,5.403299951530448,7.531537273097953
1,41,5.384657919633241,6.1458006646142405
2,0,6,0.0
2,1,5.1,2.000552155730433
2,2,5.100063709039977,2.0176559342638827
2,3,5.100671135134599,2.102368620474871
2,4,5.10320859781425,2.276599142351912
2,5,5.108262732006006,2.517018275961856
2,6,5.11679510150609,2.842244339963041
2,7,5.129211917883254,3.218436582597434
2,8,5.144258368107648,3.6326191490832076
2,9,5.163428695967696,4.1045231906617365
2,10,5.183000801391836,4.564053268081371
2,11,5.203894942018292,5.036122218241109
2,12,5.226516856024728,5.517361065642053
2,13,5.249350160186782,6.005539255084454
2,14,5.27335204403064,6.498807031760231
2,15,5.297251002808207,6.996232762624716
2,16,5.323749860536305,7.532654500757272
2,17,5.348263433021361,8.033294398785273
2,18,5.372821538925541,8.4368384622606
2,19,5.394339354192425,8.470677562221747
2,20,5.40530877110491,8.025467392213681
2,21,5.401099913417715,7.172020469973193
2,22,5.378293062238754,6.030115933175946
2,23,5.341987586950973,4.95678636369037
2,24,5.298206311727995,4.168302962418642
2,25,5.258246882628873,3.705557478139686
2,26,5.225457340725347,3.5047258150023843
2,27,5.204351043835277,3.508751378822006
2,28,5.192296016007868,3.655544529093764
2,29,5.189320280112952,3.918689279007623
2,30,5.193272925961992,4.2317041392636625
2,31,5.202595955906941,4.585586357121704
2,32,5.21553487888948,4.967824442020019
2,33,5.230935141506302,5.368537303134766
2,34,5.2501440262552705,5.812324256795868
2,35,5.268959032574481,6.2365636542091805
