car,time(s),distance(m),velocity(m/s)
0,0,6,0.0
0,1,5.025,2.466666666666665
0,2,5.019406728858508,2.93333333333333
0,3,4.9206301206919765,3.366666666666662
0,4,5.538173606094733,3.86666666666666
0,5,4.788173606094733,4.266666666666659
0,6,5.013173606094734,4.766666666666657
0,7,5.463173606094733,5.233333333333322
0,8,5.013173606094734,5.699999999999987
0,9,4.863173606094733,6.166666666666652
0,10,5.313173606094733,6.633333333333317
0,11,5.238173606094733,7.133333333333315
0,12,4.788173606094733,7.59999999999998
0,13,5.088173606094733,8.066666666666645
0,14,5.388173606094734,8.53333333333331
0,15,4.938173606094733,8.999999999999975
0,16,4.938173606094733,9.46666666666664
0,17,5.388173606094734,7.5999999999999766
0,18,5.088173606094733,5.733333333333304
0,19,4.788173606094733,3.8666666666666325
0,20,5.238173606094733,1.9999999999999662
0,21,5.313173606094733,1.8333333333333006
0,22,4.863173606094733,2.299999999999967
0,23,5.013173606094734,2.766666666666632
0,24,5.463173606094733,3.233333333333297
0,25,5.013173606094734,3.699999999999962
0,26,4.788173606094733,4.19999999999996
0,27,5.238173606094733,4.666666666666625
0,28,5.238173606094733,5.13333333333329
0,29,4.788173606094733,5.599999999999955
0,30,5.088173606094733,6.06666666666662
0,31,5.388173606094734,6.533333333333285
0,32,4.938173606094733,6.99999999999995
0,33,4.938173606094733,7.466666666666615
0,34,5.388173606094734,7.93333333333328
0,35,5.088173606094733,8.399999999999945
0,36,4.713173606094733,8.899999999999944
0,37,5.238173606094733,9.333333333333275
0,38,5.238173606094733,8.13333333333328
0,39,4.788173606094733,6.266666666666607
0,40,5.088173606094733,4.399999999999935
0,41,5.463173606094733,2.399999999999934
1,0,6,0.0
1,1,5.025,2.476092726829257
1,2,4.999363393933185,1.293683359558913
1,3,5.107671908760858,-28.69692039017214
1,4,4.531771232871597,1066.5127166097254
1,5,5.131771232871597,-4123.841914126173
1,6,5.056771232871597,-209743.48507637635
1,7,4.606771232871597,2720577.138660731
1,8,4.906771232871597,36371725.592489846
1,9,5.206771232871597,-999997273.8596632
1,10,4.756771232871597,-238382176.03646946
1,11,4.681771232871597,314519387506.29614
1,12,5.131771232871597,-1855645241061.5347
1,13,4.981771232871597,-66631752468335.766
1,14,4.531771232871597,1381275638269504.0
1,15,4.981771232871597,7604352826025095.0
1,16,5.131771232871597,-3.585688098462806e+17
1,17,4.681771232871597,2.1155341515764844e+18
1,18,4.831771232871597,7.596373746791491e+19
1,19,5.281771232871597,-1.5747276046233392e+21
1,20,4.831771232871597,-8.669366184898172e+21
1,21,4.606771232871597,5.124765924329497e+23
1,22,5.056771232871597,1.2216562100335489e+23
1,23,5.056771232871597,-1.2254585459491799e+26
1,24,4.606771232871597,1.5894999127086317e+27
1,25,5.056771232871597,2.125025473452987e+28
1,26,5.281771232871597,-7.078733576485979e+29
1,27,4.831771232871597,-3.89706342352267e+30
1,28,4.831771232871597,1.8375862162598e+32
1,29,5.281771232871597,-1.0841646819840218e+33
1,30,4.981771232871597,-3.8929743210643787e+34
1,31,4.681771232871597,8.070132318146119e+35
1,32,5.131771232871597,4.4428593250782786e+36
1,33,5.131771232871597,-2.0949459039507657e+38
1,34,4.681771232871597,1.2360053311421859e+39
1,35,4.981771232871597,4.438197531051946e+40
1,36,5.356771232871597,-8.145837145154118e+41
1,37,4.831771232871597,-5.065095646965986e+42
1,38,4.831771232871597,2.388349619542205e+44
1,39,5.281771232871597,-1.4091117373572773e+45
1,40,4.981771232871597,-5.059780954129204e+46
1,41,4.606771232871597,9.286687073776977e+47
2,0,6,0.0
2,1,5.025,2.3967439390243808
2,2,5.0018892702464655,1.6355077210345694
2,3,5.058936416327287,2.057547126113634
2,4,4.327614004072666,-38.20318819361338
2,5,5.077614004072666,12.605835657237776
2,6,4.702614004072666,134497.12311359085
2,7,4.702614004072666,-2031979.7502321154
2,8,4.552614004072666,-46902889.8625181
2,9,4.102614004072666,1372187211.7187686
2,10,4.552614004072666,2347410936.4175425
2,11,4.777614004072666,-613517938091.8138
2,12,4.327614004072666,3517097302887.9307
2,13,4.477614004072666,170659024801102.2
2,14,4.927614004072666,-3715800084510692.0
2,15,4.477614004072666,-2.5410547761914184e+16
2,16,4.327614004072666,1.174661282139368e+18
2,17,4.777614004072666,-6.8134364576517e+18
2,18,4.627614004072666,-2.952365777985117e+20
2,19,4.177614004072666,6.32322671401978e+21
2,20,4.627614004072666,4.0459054507871785e+22
2,21,4.852614004072666,-2.3526898628314924e+24
2,22,4.402614004072666,-1.5962027385896817e+24
2,23,4.402614004072666,6.354200152031745e+26
2,24,4.852614004072666,-8.409803856616261e+27
2,25,4.552614004072666,-1.2396326730615223e+29
2,26,4.177614004072666,4.1826503692907e+30
2,27,4.627614004072666,2.5565563702896456e+31
2,28,4.777614004072666,-1.1934396317199505e+33
2,29,4.327614004072666,6.981264534487201e+33
2,30,4.477614004072666,2.7660280721837856e+35
2,31,4.927614004072666,-5.837993999055281e+36
2,32,4.477614004072666,-3.503430889549854e+37
2,33,4.327614004072666,1.6382318476695755e+39
2,34,4.777614004072666,-9.597114417978922e+39
2,35,4.627614004072666,-3.7416219207374904e+41
2,36,4.252614004072666,6.931685457643538e+42
2,37,4.627614004072666,4.665384335981859e+43
2,38,4.777614004072666,-2.1842039693781398e+45
2,39,4.327614004072666,1.2808743544248408e+46
2,40,4.477614004072666,4.936230398256956e+47
2,41,4.852614004072666,-9.133272411577053e+48
3,0,6,0.0
3,1,5.025,2.3306199491869846
3,2,5.003701982401628,1.987084823715774
3,3,5.026912568603893,16.67410136832183
3,4,4.72993606171151,-499.82036968661083
3,5,5.125587713131528,2003.375046223689
3,6,5.050587713131529,174432.4210258588
3,7,5.500587713131528,-2331974.090779924
3,8,5.350587713131529,-29887193.788277708
3,9,4.900587713131529,770758303.4917822
3,10,5.350587713131529,-1248644602.8063107
3,11,5.425587713131529,-109377569760.48582
3,12,4.825587713131529,826045449770.855
3,13,5.125587713131528,-30443093586662.426
3,14,5.425587713131529,944673291469084.8
3,15,4.825587713131529,1.5044779455561638e+16
3,16,5.125587713131528,-6.761849841693427e+17
3,17,4.675587713131529,3.62836087095617e+18
3,18,4.675587713131529,2.6584585580596232e+20
3,19,5.125587713131528,-6.137496301669896e+21
3,20,4.825587713131529,-5.249661431002328e+22
3,21,4.450587713131529,2.992176924519441e+24
3,22,4.900587713131529,4.7797968906540514e+24
3,23,4.900587713131529,-1.0035142652613685e+27
3,24,4.450587713131529,1.3738949743529608e+28
3,25,4.750587713131528,2.3682937467054166e+29
3,26,5.125587713131528,-8.165511383128777e+30
3,27,4.675587713131529,-5.816991726017101e+31
3,28,4.525587713131529,2.6870621836357703e+33
3,29,4.975587713131529,-1.5475474515160853e+34
3,30,4.825587713131529,-7.085933411929965e+35
3,31,4.375587713131528,1.53450113921767e+37
3,32,4.825587713131529,1.0338219232238081e+38
3,33,4.975587713131529,-4.792926228267959e+39
3,34,4.525587713131529,2.7756409502783503e+40
3,35,4.675587713131529,1.210154216614316e+42
3,36,5.050587713131529,-2.2698954188433576e+43
